TeamId,TeamCity,TeamName,Event Id,Event Date UTC,Event Date Local
7551,Ottawa,Senators,103044933,2018-03-10 00:30:00+00:00,2018-03-09 19:30:00-05:00
7551,Ottawa,Senators,103044958,2018-03-29 23:30:00+00:00,2018-03-29 19:30:00-04:00
7551,Ottawa,Senators,103044874,2018-01-21 00:00:00+00:00,2018-01-20 19:00:00-05:00
7551,Ottawa,Senators,103044813,2017-12-14 00:00:00+00:00,2017-12-13 19:00:00-05:00
7551,Ottawa,Senators,103044865,2018-01-26 00:30:00+00:00,2018-01-25 19:30:00-05:00
7551,Ottawa,Senators,103044864,2018-01-19 00:30:00+00:00,2018-01-18 19:30:00-05:00
7551,Ottawa,Senators,103044880,2018-01-07 00:00:00+00:00,2018-01-06 19:00:00-05:00
7551,Ottawa,Senators,103044898,2018-02-02 00:30:00+00:00,2018-02-01 19:30:00-05:00
7551,Ottawa,Senators,103044929,2018-03-24 23:00:00+00:00,2018-03-24 19:00:00-04:00
7551,Ottawa,Senators,103044932,2018-03-09 00:30:00+00:00,2018-03-08 19:30:00-05:00
7551,Ottawa,Senators,103044936,2018-03-16 23:30:00+00:00,2018-03-16 19:30:00-04:00
7551,Ottawa,Senators,103044953,2018-03-27 23:30:00+00:00,2018-03-27 19:30:00-04:00
7551,Ottawa,Senators,103044827,2017-12-31 00:00:00+00:00,2017-12-30 19:00:00-05:00
7551,Ottawa,Senators,103044845,2017-12-20 00:30:00+00:00,2017-12-19 19:30:00-05:00
7551,Ottawa,Senators,103044903,2018-02-09 00:30:00+00:00,2018-02-08 19:30:00-05:00
7551,Ottawa,Senators,103044908,2018-02-16 00:30:00+00:00,2018-02-15 19:30:00-05:00
7551,Ottawa,Senators,103044966,2018-04-02 23:30:00+00:00,2018-04-02 19:30:00-04:00
7551,Ottawa,Senators,103044916,2018-02-07 00:30:00+00:00,2018-02-06 19:30:00-05:00
7551,Ottawa,Senators,103044835,2017-12-30 00:30:00+00:00,2017-12-29 19:30:00-05:00
7551,Ottawa,Senators,103044852,2018-01-06 00:30:00+00:00,2018-01-05 19:30:00-05:00
7551,Ottawa,Senators,103044911,2018-02-23 00:30:00+00:00,2018-02-22 19:30:00-05:00
7551,Ottawa,Senators,103044921,2018-02-17 19:00:00+00:00,2018-02-17 14:00:00-05:00
7551,Ottawa,Senators,103044859,2018-01-10 00:30:00+00:00,2018-01-09 19:30:00-05:00
7551,Ottawa,Senators,103044924,2018-02-24 19:00:00+00:00,2018-02-24 14:00:00-05:00
7551,Ottawa,Senators,103044937,2018-03-22 23:30:00+00:00,2018-03-22 19:30:00-04:00
7551,Ottawa,Senators,103044940,2018-03-20 23:30:00+00:00,2018-03-20 19:30:00-04:00
6355,Tampa Bay,Lightning,103045097,2018-02-16 00:30:00+00:00,2018-02-15 19:30:00-05:00
6355,Tampa Bay,Lightning,103045083,2018-01-10 00:30:00+00:00,2018-01-09 19:30:00-05:00
6355,Tampa Bay,Lightning,103045096,2018-02-09 00:30:00+00:00,2018-02-08 19:30:00-05:00
6355,Tampa Bay,Lightning,103045112,2018-03-17 23:00:00+00:00,2018-03-17 19:00:00-04:00
6355,Tampa Bay,Lightning,103045103,2018-03-01 00:00:00+00:00,2018-02-28 19:00:00-05:00
6355,Tampa Bay,Lightning,103045148,2018-03-18 21:00:00+00:00,2018-03-18 17:00:00-04:00
6355,Tampa Bay,Lightning,103045153,2018-04-01 22:00:00+00:00,2018-04-01 18:00:00-04:00
6355,Tampa Bay,Lightning,103045088,2018-01-12 00:30:00+00:00,2018-01-11 19:30:00-05:00
6355,Tampa Bay,Lightning,103045100,2018-02-27 00:30:00+00:00,2018-02-26 19:30:00-05:00
6355,Tampa Bay,Lightning,103045109,2018-02-11 00:00:00+00:00,2018-02-10 19:00:00-05:00
6355,Tampa Bay,Lightning,103045091,2018-01-19 00:30:00+00:00,2018-01-18 19:30:00-05:00
6355,Tampa Bay,Lightning,103045106,2018-02-18 00:00:00+00:00,2018-02-17 19:00:00-05:00
6355,Tampa Bay,Lightning,103045120,2018-03-10 18:00:00+00:00,2018-03-10 13:00:00-05:00
6355,Tampa Bay,Lightning,103045125,2018-03-07 00:30:00+00:00,2018-03-06 19:30:00-05:00
6355,Tampa Bay,Lightning,103045128,2018-03-09 00:30:00+00:00,2018-03-08 19:30:00-05:00
6355,Tampa Bay,Lightning,103045158,2018-04-03 23:30:00+00:00,2018-04-03 19:30:00-04:00
6355,Tampa Bay,Lightning,103045162,2018-04-06 23:30:00+00:00,2018-04-06 19:30:00-04:00
6355,Tampa Bay,Lightning,103045119,2018-03-03 18:00:00+00:00,2018-03-03 13:00:00-05:00
6355,Tampa Bay,Lightning,103045133,2018-03-13 23:30:00+00:00,2018-03-13 19:30:00-04:00
6355,Tampa Bay,Lightning,103045047,2017-12-29 00:30:00+00:00,2017-12-28 19:30:00-05:00
6355,Tampa Bay,Lightning,103045050,2017-12-30 00:30:00+00:00,2017-12-29 19:30:00-05:00
6355,Tampa Bay,Lightning,103045044,2017-12-22 00:30:00+00:00,2017-12-21 19:30:00-05:00
6355,Tampa Bay,Lightning,103045055,2017-12-24 00:00:00+00:00,2017-12-23 19:00:00-05:00
6355,Tampa Bay,Lightning,103045141,2018-03-26 23:30:00+00:00,2018-03-26 19:30:00-04:00
6355,Tampa Bay,Lightning,103045138,2018-03-20 23:30:00+00:00,2018-03-20 19:30:00-04:00
7550,Toronto,Maple Leafs,103043880,2018-01-11 00:30:00+00:00,2018-01-10 19:30:00-05:00
7550,Toronto,Maple Leafs,103043953,2018-04-02 23:00:00+00:00,2018-04-02 19:00:00-04:00
7550,Toronto,Maple Leafs,103043931,2018-03-17 23:00:00+00:00,2018-03-17 19:00:00-04:00
7550,Toronto,Maple Leafs,103043960,2018-04-07 23:00:00+00:00,2018-04-07 19:00:00-04:00
7550,Toronto,Maple Leafs,103043900,2018-02-06 00:00:00+00:00,2018-02-05 19:00:00-05:00
7550,Toronto,Maple Leafs,103043917,2018-03-14 23:00:00+00:00,2018-03-14 19:00:00-04:00
7550,Toronto,Maple Leafs,103043853,2018-01-05 00:00:00+00:00,2018-01-04 19:00:00-05:00
7550,Toronto,Maple Leafs,103043885,2018-01-17 00:00:00+00:00,2018-01-16 19:00:00-05:00
7550,Toronto,Maple Leafs,103043895,2018-02-01 00:30:00+00:00,2018-01-31 19:30:00-05:00
7550,Toronto,Maple Leafs,103043911,2018-02-08 00:30:00+00:00,2018-02-07 19:30:00-05:00
7550,Toronto,Maple Leafs,103043912,2018-03-11 00:00:00+00:00,2018-03-10 19:00:00-05:00
7550,Toronto,Maple Leafs,103043905,2018-02-13 00:00:00+00:00,2018-02-12 19:00:00-05:00
7550,Toronto,Maple Leafs,103043906,2018-02-21 00:00:00+00:00,2018-02-20 19:00:00-05:00
