Team,Event_Id,Event_Time,Sport
New York Yankees,9708628,2017-04-14 23:05:00+00:00,mlb
New York Yankees,9708619,2017-07-04 17:05:00+00:00,mlb
New York Yankees,9708639,2017-04-28 23:05:00+00:00,mlb
New York Yankees,9708633,2017-08-30 17:05:00+00:00,mlb
New York Yankees,9708664,2017-06-24 17:05:00+00:00,mlb
New York Yankees,9708666,2017-06-25 18:05:00+00:00,mlb
New York Yankees,9708697,2017-06-08 23:05:00+00:00,mlb
New York Yankees,9708707,2017-08-12 20:05:00+00:00,mlb
New York Yankees,9708749,2017-04-17 23:05:00+00:00,mlb
New York Yankees,9708718,2017-07-25 23:05:00+00:00,mlb
New York Yankees,9708618,2017-07-03 23:05:00+00:00,mlb
New York Yankees,9708609,2017-05-14 23:30:00+00:00,mlb
New York Yankees,9708612,2017-05-27 17:05:00+00:00,mlb
New York Yankees,9708632,2017-08-29 23:05:00+00:00,mlb
New York Yankees,9708634,2017-08-25 23:05:00+00:00,mlb
New York Yankees,9708687,2017-09-26 23:05:00+00:00,mlb
New York Yankees,9708681,2017-07-28 23:05:00+00:00,mlb
New York Yankees,9708706,2017-08-11 23:05:00+00:00,mlb
New York Yankees,9708708,2017-08-13 17:05:00+00:00,mlb
New York Yankees,9708739,2017-08-02 17:05:00+00:00,mlb
New York Yankees,9708733,2017-07-31 23:05:00+00:00,mlb
New York Yankees,9708744,2017-09-19 23:05:00+00:00,mlb
New York Yankees,9708755,2017-04-19 23:05:00+00:00,mlb
New York Yankees,9708620,2017-07-05 17:05:00+00:00,mlb
New York Yankees,9708611,2017-05-26 23:05:00+00:00,mlb
New York Yankees,9708631,2017-08-28 23:05:00+00:00,mlb
New York Yankees,9708622,2017-09-30 20:05:00+00:00,mlb
New York Yankees,9708642,2017-04-30 17:05:00+00:00,mlb
New York Yankees,9708644,2017-06-10 23:15:00+00:00,mlb
New York Yankees,9708686,2017-07-30 17:05:00+00:00,mlb
New York Yankees,9708677,2017-04-13 23:05:00+00:00,mlb
New York Yankees,9708727,2017-05-25 17:05:00+00:00,mlb
New York Yankees,9708710,2017-08-31 23:05:00+00:00,mlb
New York Yankees,9708607,2017-05-12 23:05:00+00:00,mlb
New York Yankees,9708743,2017-09-18 23:05:00+00:00,mlb
New York Yankees,9708621,2017-09-29 17:05:00+00:00,mlb
New York Yankees,9708629,2017-04-15 17:05:00+00:00,mlb
New York Yankees,9708623,2017-10-01 19:05:00+00:00,mlb
New York Yankees,9708643,2017-06-09 23:35:00+00:00,mlb
New York Yankees,9708645,2017-06-11 17:05:00+00:00,mlb
New York Yankees,9708690,2017-09-28 23:05:00+00:00,mlb
New York Yankees,9708689,2017-09-27 23:05:00+00:00,mlb
New York Yankees,9708720,2017-07-26 17:05:00+00:00,mlb
New York Yankees,9708711,2017-09-01 23:05:00+00:00,mlb
New York Yankees,9708753,2017-04-18 23:05:00+00:00,mlb
Miami Marlins,9711534,2017-08-25 23:10:00+00:00,mlb
Miami Marlins,9711525,2017-08-01 23:10:00+00:00,mlb
Miami Marlins,9711547,2017-09-06 23:10:00+00:00,mlb
Miami Marlins,9711473,2017-05-12 23:10:00+00:00,mlb
Miami Marlins,9711476,2017-05-14 17:10:00+00:00,mlb
Miami Marlins,9711504,2017-06-20 23:10:00+00:00,mlb
Miami Marlins,9711515,2017-07-16 17:10:00+00:00,mlb
Miami Marlins,9711526,2017-08-02 23:10:00+00:00,mlb
Miami Marlins,9711562,2017-09-20 17:10:00+00:00,mlb
Miami Marlins,9711521,2017-07-28 23:10:00+00:00,mlb
Miami Marlins,9711522,2017-07-29 23:10:00+00:00,mlb
Miami Marlins,9711520,2017-07-27 23:10:00+00:00,mlb
Miami Marlins,9711523,2017-07-30 17:10:00+00:00,mlb
Miami Marlins,9711505,2017-06-21 16:10:00+00:00,mlb
Miami Marlins,9711530,2017-08-14 23:10:00+00:00,mlb
Miami Marlins,9711453,2017-04-13 23:10:00+00:00,mlb
Miami Marlins,9711475,2017-05-13 23:10:00+00:00,mlb
Miami Marlins,9711503,2017-06-19 23:10:00+00:00,mlb
Miami Marlins,9711514,2017-07-15 23:10:00+00:00,mlb
Miami Marlins,9711506,2017-06-22 23:10:00+00:00,mlb
Miami Marlins,9711531,2017-08-15 23:10:00+00:00,mlb
Miami Marlins,9711454,2017-04-14 23:10:00+00:00,mlb
Miami Marlins,9711564,2017-09-28 23:10:00+00:00,mlb
Miami Marlins,9711559,2017-09-19 23:10:00+00:00,mlb
Miami Marlins,9711507,2017-06-23 23:10:00+00:00,mlb
Miami Marlins,9711510,2017-06-27 23:10:00+00:00,mlb
Miami Marlins,9711532,2017-08-16 17:10:00+00:00,mlb
Miami Marlins,9711455,2017-04-15 23:10:00+00:00,mlb
Miami Marlins,9711565,2017-09-29 23:10:00+00:00,mlb
Miami Marlins,9711508,2017-06-24 20:10:00+00:00,mlb
Miami Marlins,9711511,2017-06-28 23:10:00+00:00,mlb
Miami Marlins,9711456,2017-04-16 17:10:00+00:00,mlb
Miami Marlins,9711501,2017-06-13 23:10:00+00:00,mlb
Miami Marlins,9711509,2017-06-25 17:10:00+00:00,mlb
Miami Marlins,9711512,2017-06-29 23:10:00+00:00,mlb
Miami Marlins,9711545,2017-09-04 23:10:00+00:00,mlb
Miami Marlins,9711446,2017-04-11 23:10:00+00:00,mlb
Miami Marlins,9711567,2017-09-30 23:10:00+00:00,mlb
Miami Marlins,9711457,2017-04-28 23:10:00+00:00,mlb
Miami Marlins,9711460,2017-04-30 17:10:00+00:00,mlb
Miami Marlins,9711502,2017-06-14 17:10:00+00:00,mlb
Miami Marlins,9711513,2017-07-14 23:10:00+00:00,mlb
Miami Marlins,9711524,2017-07-31 23:10:00+00:00,mlb
Miami Marlins,9711546,2017-09-05 23:10:00+00:00,mlb
Miami Marlins,9711557,2017-09-18 23:10:00+00:00,mlb
Miami Marlins,9711568,2017-10-01 19:10:00+00:00,mlb
Miami Marlins,9711447,2017-04-12 23:10:00+00:00,mlb
Miami Marlins,9711458,2017-04-29 23:10:00+00:00,mlb
Miami Marlins,9711543,2017-09-03 17:10:00+00:00,mlb
Miami Marlins,9711517,2017-07-17 23:10:00+00:00,mlb
Miami Marlins,9711518,2017-07-18 23:10:00+00:00,mlb
Miami Marlins,9711486,2017-05-29 23:10:00+00:00,mlb
Miami Marlins,9711489,2017-05-31 17:10:00+00:00,mlb
Miami Marlins,9711519,2017-07-19 16:10:00+00:00,mlb
Miami Marlins,9711539,2017-08-31 23:10:00+00:00,mlb
Miami Marlins,9711488,2017-05-30 23:10:00+00:00,mlb
Miami Marlins,9711540,2017-09-01 23:10:00+00:00,mlb
Miami Marlins,9711541,2017-09-02 23:10:00+00:00,mlb
Miami Marlins,9711497,2017-06-02 23:10:00+00:00,mlb
Miami Marlins,9711498,2017-06-04 17:10:00+00:00,mlb
Miami Marlins,9711496,2017-06-01 23:10:00+00:00,mlb
Miami Marlins,9711500,2017-06-03 17:10:00+00:00,mlb
Miami Marlins,9711536,2017-08-26 23:10:00+00:00,mlb
Miami Marlins,9711537,2017-08-27 17:10:00+00:00,mlb
Miami Marlins,9711485,2017-05-28 17:10:00+00:00,mlb
Miami Marlins,9711482,2017-05-26 23:10:00+00:00,mlb
Miami Marlins,9711483,2017-05-27 17:10:00+00:00,mlb
Miami Marlins,9711529,2017-08-13 17:10:00+00:00,mlb
Miami Marlins,9711465,2017-05-01 23:10:00+00:00,mlb
Miami Marlins,9711527,2017-08-11 23:10:00+00:00,mlb
Miami Marlins,9711528,2017-08-12 23:10:00+00:00,mlb
Miami Marlins,9711480,2017-05-17 16:10:00+00:00,mlb
Miami Marlins,9711479,2017-05-16 23:10:00+00:00,mlb
Miami Marlins,9711478,2017-05-15 23:10:00+00:00,mlb
Miami Marlins,9711469,2017-05-08 23:10:00+00:00,mlb
Miami Marlins,9711470,2017-05-09 23:10:00+00:00,mlb
Miami Marlins,9711552,2017-09-16 23:10:00+00:00,mlb
Miami Marlins,9711553,2017-09-17 17:10:00+00:00,mlb
Miami Marlins,9711550,2017-09-15 23:10:00+00:00,mlb
Miami Marlins,9711471,2017-05-10 23:10:00+00:00,mlb
Miami Marlins,9711467,2017-05-02 23:10:00+00:00,mlb
Cincinnati Reds,9724431,2017-07-18 23:10:00+00:00,mlb
Cincinnati Reds,9724479,2017-04-03 20:10:00+00:00,mlb
Cincinnati Reds,9724437,2017-05-05 22:40:00+00:00,mlb
Cincinnati Reds,9724429,2017-08-23 23:10:00+00:00,mlb
Cincinnati Reds,9724498,2017-09-15 23:10:00+00:00,mlb
Cincinnati Reds,9724435,2017-06-17 20:10:00+00:00,mlb
Cincinnati Reds,9724457,2017-08-31 16:35:00+00:00,mlb
Cincinnati Reds,9724460,2017-07-15 23:10:00+00:00,mlb
Cincinnati Reds,9724493,2017-05-04 23:10:00+00:00,mlb
Cincinnati Reds,9724512,2017-05-09 23:10:00+00:00,mlb
Cincinnati Reds,9724425,2017-06-30 23:10:00+00:00,mlb
Cincinnati Reds,9724436,2017-06-18 17:10:00+00:00,mlb
Cincinnati Reds,9724502,2017-09-22 23:10:00+00:00,mlb
Cincinnati Reds,9724455,2017-08-29 23:10:00+00:00,mlb
Cincinnati Reds,9724491,2017-05-03 23:10:00+00:00,mlb
Cincinnati Reds,9724499,2017-09-16 20:10:00+00:00,mlb
Cincinnati Reds,9724434,2017-06-16 23:10:00+00:00,mlb
Cincinnati Reds,9724456,2017-08-30 23:10:00+00:00,mlb
Cincinnati Reds,9724489,2017-05-02 23:10:00+00:00,mlb
Cincinnati Reds,9724500,2017-09-17 17:10:00+00:00,mlb
Cincinnati Reds,9724511,2017-05-08 23:10:00+00:00,mlb
Cincinnati Reds,9724184,2017-06-03 20:10:00+00:00,mlb
Cincinnati Reds,9724393,2017-04-22 17:10:00+00:00,mlb
Cincinnati Reds,9724426,2017-07-01 20:10:00+00:00,mlb
Cincinnati Reds,9724451,2017-07-21 23:10:00+00:00,mlb
Cincinnati Reds,9724459,2017-07-14 23:10:00+00:00,mlb
Cincinnati Reds,9724462,2017-07-16 17:10:00+00:00,mlb
Cincinnati Reds,9724484,2017-05-01 23:10:00+00:00,mlb
Cincinnati Reds,9724495,2017-08-25 23:10:00+00:00,mlb
Cincinnati Reds,9724503,2017-09-23 20:10:00+00:00,mlb
Cincinnati Reds,9724176,2017-06-02 23:10:00+00:00,mlb
Cincinnati Reds,9724187,2017-06-04 17:10:00+00:00,mlb
Cincinnati Reds,9724427,2017-07-02 17:10:00+00:00,mlb
Cincinnati Reds,9724430,2017-08-24 23:10:00+00:00,mlb
Cincinnati Reds,9724438,2017-05-06 23:10:00+00:00,mlb
Cincinnati Reds,9724452,2017-07-22 23:10:00+00:00,mlb
Cincinnati Reds,9724463,2017-07-17 16:35:00+00:00,mlb
Cincinnati Reds,9724496,2017-08-26 23:10:00+00:00,mlb
Cincinnati Reds,9724428,2017-08-22 23:10:00+00:00,mlb
Cincinnati Reds,9724439,2017-05-07 20:10:00+00:00,mlb
Cincinnati Reds,9724453,2017-07-23 17:10:00+00:00,mlb
Cincinnati Reds,9724497,2017-08-27 17:10:00+00:00,mlb
Cincinnati Reds,9724505,2017-09-24 17:10:00+00:00,mlb
Cincinnati Reds,9724390,2017-04-21 23:10:00+00:00,mlb
Cincinnati Reds,9724398,2017-04-23 17:10:00+00:00,mlb
Cincinnati Reds,9724481,2017-04-05 23:10:00+00:00,mlb
Cincinnati Reds,9724483,2017-04-06 16:35:00+00:00,mlb
Cincinnati Reds,9724477,2017-08-10 16:35:00+00:00,mlb
Cincinnati Reds,9724476,2017-08-09 23:10:00+00:00,mlb
Cincinnati Reds,9724473,2017-08-07 23:10:00+00:00,mlb
Cincinnati Reds,9724433,2017-07-20 16:35:00+00:00,mlb
Cincinnati Reds,9724432,2017-07-19 23:10:00+00:00,mlb
Cincinnati Reds,9724474,2017-08-08 23:10:00+00:00,mlb
Cincinnati Reds,9724469,2017-04-20 23:10:00+00:00,mlb
Cincinnati Reds,9724466,2017-04-18 23:10:00+00:00,mlb
Cincinnati Reds,9724467,2017-04-19 23:10:00+00:00,mlb
Cincinnati Reds,9724196,2017-04-13 23:10:00+00:00,mlb
Cincinnati Reds,9724274,2017-09-04 17:10:00+00:00,mlb
Cincinnati Reds,9724202,2017-04-15 17:10:00+00:00,mlb
Cincinnati Reds,9724267,2017-06-28 23:10:00+00:00,mlb
Cincinnati Reds,9724270,2017-06-29 23:10:00+00:00,mlb
Cincinnati Reds,9724354,2017-09-20 23:10:00+00:00,mlb
Cincinnati Reds,9724309,2017-06-06 23:10:00+00:00,mlb
Cincinnati Reds,9724323,2017-08-04 23:10:00+00:00,mlb
Cincinnati Reds,9724356,2017-09-21 23:10:00+00:00,mlb
Cincinnati Reds,9724305,2017-06-05 23:10:00+00:00,mlb
Cincinnati Reds,9724313,2017-06-07 23:10:00+00:00,mlb
Cincinnati Reds,9724447,2017-05-22 23:10:00+00:00,mlb
Cincinnati Reds,9724317,2017-06-08 16:35:00+00:00,mlb
Cincinnati Reds,9724331,2017-08-06 17:10:00+00:00,mlb
Cincinnati Reds,9724326,2017-08-05 23:10:00+00:00,mlb
Cincinnati Reds,9724351,2017-09-19 23:10:00+00:00,mlb
Cincinnati Reds,9724510,2017-05-21 17:10:00+00:00,mlb
Cincinnati Reds,9724508,2017-05-19 23:10:00+00:00,mlb
Cincinnati Reds,9724509,2017-05-20 20:10:00+00:00,mlb
Cincinnati Reds,9724198,2017-04-14 23:10:00+00:00,mlb
Cincinnati Reds,9724290,2017-09-06 16:35:00+00:00,mlb
Cincinnati Reds,9724287,2017-09-05 23:10:00+00:00,mlb
Cincinnati Reds,9724205,2017-06-27 23:10:00+00:00,mlb
Cincinnati Reds,9724203,2017-04-16 17:10:00+00:00,mlb
Cincinnati Reds,9724449,2017-05-23 23:10:00+00:00,mlb
Minnesota Twins,9711099,2017-04-18 00:10:00+00:00,mlb
Minnesota Twins,9711100,2017-04-19 00:10:00+00:00,mlb
Minnesota Twins,9711093,2017-04-03 20:10:00+00:00,mlb
Minnesota Twins,9711103,2017-04-20 17:10:00+00:00,mlb
Minnesota Twins,9711097,2017-04-15 18:10:00+00:00,mlb
Minnesota Twins,9711196,2017-10-01 19:10:00+00:00,mlb
Minnesota Twins,9711101,2017-04-20 00:10:00+00:00,mlb
Minnesota Twins,9711109,2017-04-23 18:10:00+00:00,mlb
Minnesota Twins,9711111,2017-04-22 18:10:00+00:00,mlb
Minnesota Twins,9711113,2017-05-04 00:10:00+00:00,mlb
Minnesota Twins,9711124,2017-05-20 18:10:00+00:00,mlb
Minnesota Twins,9711116,2017-05-07 18:10:00+00:00,mlb
Minnesota Twins,9711117,2017-05-06 18:10:00+00:00,mlb
Minnesota Twins,9711128,2017-05-29 18:10:00+00:00,mlb
Minnesota Twins,9711112,2017-05-03 00:10:00+00:00,mlb
Minnesota Twins,9711138,2017-06-17 00:10:00+00:00,mlb
Minnesota Twins,9711149,2017-07-09 18:10:00+00:00,mlb
Minnesota Twins,9711163,2017-08-05 00:10:00+00:00,mlb
Minnesota Twins,9711174,2017-08-20 18:10:00+00:00,mlb
Minnesota Twins,9711139,2017-06-18 18:10:00+00:00,mlb
Minnesota Twins,9711142,2017-06-22 00:10:00+00:00,mlb
Minnesota Twins,9711164,2017-08-06 18:10:00+00:00,mlb
Minnesota Twins,9711175,2017-08-19 23:10:00+00:00,mlb
Minnesota Twins,9711144,2017-07-04 00:10:00+00:00,mlb
Minnesota Twins,9711154,2017-07-19 00:10:00+00:00,mlb
Minnesota Twins,9711165,2017-08-05 23:10:00+00:00,mlb
Minnesota Twins,9711135,2017-06-15 00:10:00+00:00,mlb
Minnesota Twins,9711150,2017-07-08 18:10:00+00:00,mlb
Minnesota Twins,9711161,2017-07-22 23:10:00+00:00,mlb
Minnesota Twins,9711172,2017-08-19 00:10:00+00:00,mlb
Minnesota Twins,9711194,2017-09-30 23:10:00+00:00,mlb
Minnesota Twins,9711148,2017-07-08 00:10:00+00:00,mlb
Minnesota Twins,9711159,2017-07-22 00:10:00+00:00,mlb
Minnesota Twins,9711162,2017-08-04 00:10:00+00:00,mlb
Minnesota Twins,9711195,2017-09-30 00:10:00+00:00,mlb
Minnesota Twins,9711141,2017-06-21 00:10:00+00:00,mlb
Minnesota Twins,9711167,2017-08-09 00:10:00+00:00,mlb
Minnesota Twins,9711136,2017-06-15 17:10:00+00:00,mlb
Minnesota Twins,9711147,2017-07-07 00:10:00+00:00,mlb
Minnesota Twins,9711178,2017-08-31 00:10:00+00:00,mlb
Minnesota Twins,9711181,2017-09-03 18:10:00+00:00,mlb
Minnesota Twins,9711107,2017-04-22 00:10:00+00:00,mlb
Minnesota Twins,9711095,2017-04-06 17:10:00+00:00,mlb
Minnesota Twins,9711169,2017-08-17 00:10:00+00:00,mlb
Minnesota Twins,9711192,2017-09-16 23:10:00+00:00,mlb
Minnesota Twins,9711166,2017-08-08 00:10:00+00:00,mlb
Minnesota Twins,9711177,2017-08-30 00:10:00+00:00,mlb
Minnesota Twins,9711123,2017-05-21 18:10:00+00:00,mlb
Minnesota Twins,9711134,2017-06-14 00:10:00+00:00,mlb
Minnesota Twins,9711156,2017-07-19 17:10:00+00:00,mlb
Minnesota Twins,9711143,2017-06-22 17:10:00+00:00,mlb
Minnesota Twins,9711180,2017-09-02 00:10:00+00:00,mlb
Minnesota Twins,9711098,2017-04-16 20:10:00+00:00,mlb
Minnesota Twins,9711187,2017-09-15 00:10:00+00:00,mlb
Minnesota Twins,9711122,2017-05-20 00:10:00+00:00,mlb
Minnesota Twins,9711129,2017-05-31 00:10:00+00:00,mlb
Minnesota Twins,9711132,2017-06-13 00:10:00+00:00,mlb
Minnesota Twins,9711096,2017-04-15 00:10:00+00:00,mlb
Minnesota Twins,9711115,2017-05-06 00:10:00+00:00,mlb
Minnesota Twins,9711126,2017-05-28 18:10:00+00:00,mlb
Minnesota Twins,9711140,2017-06-17 18:10:00+00:00,mlb
Minnesota Twins,9711184,2017-09-13 00:10:00+00:00,mlb
Minnesota Twins,9711146,2017-07-06 00:10:00+00:00,mlb
Minnesota Twins,9711160,2017-07-23 18:10:00+00:00,mlb
Minnesota Twins,9711168,2017-08-16 00:10:00+00:00,mlb
Minnesota Twins,9711179,2017-08-31 17:10:00+00:00,mlb
Minnesota Twins,9711182,2017-09-02 23:10:00+00:00,mlb
Minnesota Twins,9711094,2017-04-05 17:10:00+00:00,mlb
Minnesota Twins,9711170,2017-08-17 17:10:00+00:00,mlb
Minnesota Twins,9711189,2017-09-16 00:10:00+00:00,mlb
Minnesota Twins,9711121,2017-05-18 17:10:00+00:00,mlb
Minnesota Twins,9711119,2017-05-17 00:10:00+00:00,mlb
Minnesota Twins,9711114,2017-05-04 17:10:00+00:00,mlb
Minnesota Twins,9711131,2017-05-31 17:10:00+00:00,mlb
Minnesota Twins,9711153,2017-07-18 00:10:00+00:00,mlb
Minnesota Twins,9711145,2017-07-04 18:10:00+00:00,mlb
Minnesota Twins,9711120,2017-05-18 00:10:00+00:00,mlb
Minnesota Twins,9711125,2017-05-27 00:10:00+00:00,mlb
Minnesota Twins,9711190,2017-09-17 18:10:00+00:00,mlb
Minnesota Twins,9711127,2017-05-27 18:10:00+00:00,mlb
Minnesota Twins,9711185,2017-09-14 00:10:00+00:00,mlb
Detroit Tigers,9708084,2017-06-15 23:10:00+00:00,mlb
Detroit Tigers,9708059,2017-04-25 23:10:00+00:00,mlb
Detroit Tigers,9708095,2017-07-05 23:10:00+00:00,mlb
Detroit Tigers,9708114,2017-08-22 23:10:00+00:00,mlb
Detroit Tigers,9708052,2017-04-07 17:10:00+00:00,mlb
Detroit Tigers,9708074,2017-05-20 20:10:00+00:00,mlb
Detroit Tigers,9708096,2017-07-06 17:10:00+00:00,mlb
Detroit Tigers,9708115,2017-08-23 23:10:00+00:00,mlb
Detroit Tigers,9708057,2017-04-12 17:10:00+00:00,mlb
Detroit Tigers,9708060,2017-04-26 23:10:00+00:00,mlb
Detroit Tigers,9708071,2017-05-18 17:10:00+00:00,mlb
Detroit Tigers,9708079,2017-06-06 23:10:00+00:00,mlb
Detroit Tigers,9708058,2017-04-13 17:10:00+00:00,mlb
Detroit Tigers,9708061,2017-04-27 17:10:00+00:00,mlb
Detroit Tigers,9708069,2017-05-16 23:10:00+00:00,mlb
Detroit Tigers,9708072,2017-05-19 23:10:00+00:00,mlb
Detroit Tigers,9708083,2017-06-14 23:10:00+00:00,mlb
Detroit Tigers,9708116,2017-08-24 17:10:00+00:00,mlb
Detroit Tigers,9708097,2017-07-14 23:10:00+00:00,mlb
Detroit Tigers,9708127,2017-09-18 23:10:00+00:00,mlb
Detroit Tigers,9708130,2017-09-21 23:10:00+00:00,mlb
Detroit Tigers,9708080,2017-06-07 23:10:00+00:00,mlb
Detroit Tigers,9708107,2017-08-10 17:10:00+00:00,mlb
Detroit Tigers,9708129,2017-09-20 17:10:00+00:00,mlb
Detroit Tigers,9708132,2017-09-23 22:10:00+00:00,mlb
Detroit Tigers,9708106,2017-08-09 23:10:00+00:00,mlb
Detroit Tigers,9708128,2017-09-19 23:10:00+00:00,mlb
Detroit Tigers,9708081,2017-06-08 17:10:00+00:00,mlb
Detroit Tigers,9708108,2017-08-11 23:10:00+00:00,mlb
Detroit Tigers,9708076,2017-06-02 23:10:00+00:00,mlb
Detroit Tigers,9708062,2017-04-28 23:10:00+00:00,mlb
Detroit Tigers,9708056,2017-04-11 17:10:00+00:00,mlb
Detroit Tigers,9708123,2017-09-14 17:10:00+00:00,mlb
Detroit Tigers,9708118,2017-09-02 17:00:00+00:00,mlb
Detroit Tigers,9708065,2017-05-01 23:10:00+00:00,mlb
Detroit Tigers,9708067,2017-05-03 23:10:00+00:00,mlb
Detroit Tigers,9708117,2017-09-01 23:10:00+00:00,mlb
Detroit Tigers,9708101,2017-07-25 23:10:00+00:00,mlb
Detroit Tigers,9708090,2017-06-29 17:10:00+00:00,mlb
Detroit Tigers,9708120,2017-09-04 17:10:00+00:00,mlb
Detroit Tigers,9708102,2017-07-26 23:10:00+00:00,mlb
Detroit Tigers,9708088,2017-06-27 23:10:00+00:00,mlb
Detroit Tigers,9708121,2017-09-05 23:10:00+00:00,mlb
Detroit Tigers,9708089,2017-06-28 23:10:00+00:00,mlb
Detroit Tigers,9708100,2017-07-24 23:10:00+00:00,mlb
Detroit Tigers,9708122,2017-09-06 23:10:00+00:00,mlb
Detroit Tigers,9708068,2017-05-04 17:10:00+00:00,mlb
Detroit Tigers,9708091,2017-06-30 23:10:00+00:00,mlb
Detroit Tigers,9708082,2017-06-13 23:10:00+00:00,mlb
Detroit Tigers,9708126,2017-09-17 17:10:00+00:00,mlb
Detroit Tigers,9708099,2017-07-16 17:10:00+00:00,mlb
Detroit Tigers,9708087,2017-06-18 17:10:00+00:00,mlb
Detroit Tigers,9708055,2017-04-10 17:10:00+00:00,mlb
Detroit Tigers,9708054,2017-04-09 17:10:00+00:00,mlb
Detroit Tigers,9708053,2017-04-08 17:10:00+00:00,mlb
Detroit Tigers,9708110,2017-08-13 17:10:00+00:00,mlb
Detroit Tigers,9708075,2017-05-22 00:05:00+00:00,mlb
Detroit Tigers,9708111,2017-08-18 23:10:00+00:00,mlb
Detroit Tigers,9708133,2017-09-24 17:10:00+00:00,mlb
Detroit Tigers,9708119,2017-09-03 17:10:00+00:00,mlb
Detroit Tigers,9708078,2017-06-04 17:10:00+00:00,mlb
Detroit Tigers,9708070,2017-05-17 23:10:00+00:00,mlb
Detroit Tigers,9708092,2017-07-01 20:10:00+00:00,mlb
Detroit Tigers,9708093,2017-07-02 17:10:00+00:00,mlb
Detroit Tigers,9708109,2017-08-12 22:10:00+00:00,mlb
Detroit Tigers,9708063,2017-04-29 17:10:00+00:00,mlb
Detroit Tigers,9708131,2017-09-22 23:10:00+00:00,mlb
Detroit Tigers,9708098,2017-07-15 22:10:00+00:00,mlb
Detroit Tigers,9708086,2017-06-17 20:10:00+00:00,mlb
Detroit Tigers,9708105,2017-07-30 17:10:00+00:00,mlb
Detroit Tigers,9708077,2017-06-03 20:10:00+00:00,mlb
Detroit Tigers,9708064,2017-04-30 17:10:00+00:00,mlb
Detroit Tigers,9708112,2017-08-19 20:05:00+00:00,mlb
Detroit Tigers,9708124,2017-09-15 23:10:00+00:00,mlb
Detroit Tigers,9708125,2017-09-16 22:10:00+00:00,mlb
Detroit Tigers,9708113,2017-08-20 17:10:00+00:00,mlb
Detroit Tigers,9708085,2017-06-16 23:10:00+00:00,mlb
Detroit Tigers,9708066,2017-05-02 23:10:00+00:00,mlb
Detroit Tigers,9708094,2017-07-04 17:10:00+00:00,mlb
Detroit Tigers,9708103,2017-07-28 23:10:00+00:00,mlb
Detroit Tigers,9708104,2017-07-29 22:10:00+00:00,mlb
Los Angeles Angels,9717314,2017-08-08 02:07:00+00:00,mlb
Los Angeles Angels,9717315,2017-08-09 02:07:00+00:00,mlb
Los Angeles Angels,9717316,2017-08-09 19:37:00+00:00,mlb
Los Angeles Angels,9717271,2017-05-13 02:07:00+00:00,mlb
Los Angeles Angels,9717273,2017-05-14 19:37:00+00:00,mlb
Los Angeles Angels,9717272,2017-05-14 01:07:00+00:00,mlb
Los Angeles Angels,9717320,2017-08-24 02:07:00+00:00,mlb
Los Angeles Angels,9717318,2017-08-22 02:07:00+00:00,mlb
Los Angeles Angels,9717321,2017-08-25 02:07:00+00:00,mlb
Los Angeles Angels,9717333,2017-09-16 02:07:00+00:00,mlb
Los Angeles Angels,9717319,2017-08-23 02:07:00+00:00,mlb
Los Angeles Angels,9717257,2017-04-12 02:07:00+00:00,mlb
Los Angeles Angels,9717334,2017-09-17 01:07:00+00:00,mlb
Los Angeles Angels,9717258,2017-04-13 02:07:00+00:00,mlb
Los Angeles Angels,9717335,2017-09-17 19:37:00+00:00,mlb
Los Angeles Angels,9717259,2017-04-13 19:37:00+00:00,mlb
Los Angeles Angels,9717322,2017-08-26 02:07:00+00:00,mlb
Los Angeles Angels,9717279,2017-05-30 02:07:00+00:00,mlb
Los Angeles Angels,9717301,2017-07-19 02:07:00+00:00,mlb
Los Angeles Angels,9717309,2017-08-04 02:07:00+00:00,mlb
Los Angeles Angels,9717293,2017-06-29 02:07:00+00:00,mlb
Los Angeles Angels,9717327,2017-08-30 02:07:00+00:00,mlb
Los Angeles Angels,9744280,2017-03-31 02:07:00+00:00,mlb
Los Angeles Angels,9717308,2017-08-03 02:07:00+00:00,mlb
Los Angeles Angels,9717311,2017-08-05 02:07:00+00:00,mlb
Los Angeles Angels,9717281,2017-06-01 02:07:00+00:00,mlb
Los Angeles Angels,9717294,2017-06-30 02:07:00+00:00,mlb
Los Angeles Angels,9717254,2017-04-08 02:07:00+00:00,mlb
Los Angeles Angels,9717265,2017-04-27 02:07:00+00:00,mlb
Los Angeles Angels,9717287,2017-06-14 02:07:00+00:00,mlb
Los Angeles Angels,9717339,2017-09-30 02:07:00+00:00,mlb
Los Angeles Angels,9717353,2017-10-01 01:07:00+00:00,mlb
Los Angeles Angels,9744281,2017-04-01 02:07:00+00:00,mlb
Los Angeles Angels,9717255,2017-04-09 02:07:00+00:00,mlb
Los Angeles Angels,9717266,2017-04-28 02:07:00+00:00,mlb
Los Angeles Angels,9717307,2017-08-02 02:07:00+00:00,mlb
Los Angeles Angels,9717260,2017-04-22 02:07:00+00:00,mlb
Los Angeles Angels,9717286,2017-06-13 02:07:00+00:00,mlb
Los Angeles Angels,9717297,2017-07-02 19:37:00+00:00,mlb
Los Angeles Angels,9717305,2017-07-23 01:07:00+00:00,mlb
Los Angeles Angels,9717302,2017-07-20 02:07:00+00:00,mlb
Los Angeles Angels,9717313,2017-08-06 19:37:00+00:00,mlb
Los Angeles Angels,9717328,2017-08-31 02:07:00+00:00,mlb
